Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,49100.0,50300.0,46500.0,47300.0,36978.63671875,974500
2000-01-05,42800.0,43700.0,42300.0,42300.0,33069.6875,1099800
2000-01-06,42300.0,42600.0,38600.0,38600.0,30177.05859375,1263600
2000-01-07,38000.0,39000.0,37400.0,38200.0,29864.34765625,1399000
2000-01-10,38200.0,38200.0,38200.0,38200.0,29864.34765625,0
2000-01-11,42000.0,43100.0,41300.0,43000.0,33616.9453125,1284100
2000-01-12,41000.0,41800.0,40500.0,40900.0,31975.181640625,792300
2000-01-13,40400.0,41000.0,39800.0,40100.0,31349.74609375,480400
2000-01-14,41100.0,41600.0,39500.0,40000.0,31271.564453125,635100
2000-01-17,40600.0,40900.0,39600.0,40300.0,31506.12109375,382500
2000-01-18,39900.0,40000.0,39000.0,39800.0,31115.22265625,359900
2000-01-19,39400.0,39700.0,37900.0,38200.0,29864.34765625,480700
2000-01-20,37200.0,37900.0,36200.0,36600.0,28613.49609375,1091200
2000-01-21,36600.0,37300.0,35700.0,37300.0,29160.744140625,829300
2000-01-24,37600.0,38600.0,37500.0,38300.0,29942.525390625,701400
2000-01-25,37900.0,38900.0,37200.0,38100.0,29786.177734375,655300
2000-01-26,38800.0,38800.0,38100.0,38500.0,30098.890625,317300
2000-01-27,39000.0,39800.0,38900.0,39400.0,30802.494140625,511900
2000-01-28,39900.0,40200.0,39500.0,40000.0,31271.564453125,560300
2000-01-31,39500.0,39900.0,39400.0,39700.0,31037.03515625,307800
2000-02-01,39200.0,39300.0,38500.0,38900.0,30411.6015625,384000
2000-02-02,40000.0,40000.0,38400.0,38400.0,30020.716796875,555300
2000-02-03,38800.0,39200.0,37600.0,38500.0,30098.890625,503600
2000-02-04,39000.0,39300.0,37500.0,37600.0,29395.279296875,613800
2000-02-07,38000.0,38300.0,37500.0,37900.0,29629.8203125,386700
2000-02-08,37900.0,38100.0,37300.0,37300.0,29160.744140625,572400
2000-02-09,38000.0,38000.0,37500.0,37900.0,29629.8203125,362800
2000-02-10,37800.0,37900.0,37000.0,37300.0,29160.744140625,388800
2000-02-11,37300.0,37300.0,37300.0,37300.0,29160.744140625,0
2000-02-14,37400.0,37500.0,37000.0,37000.0,28926.19140625,390100
2000-02-15,37400.0,37500.0,35800.0,36000.0,28144.412109375,457100
2000-02-16,36500.0,36500.0,34900.0,35700.0,27909.876953125,665400
2000-02-17,35000.0,35200.0,34300.0,34600.0,27049.912109375,830600
2000-02-18,35000.0,35800.0,35000.0,35300.0,27597.15625,694300
2000-02-21,34900.0,35000.0,34500.0,34700.0,27128.09375,436100
2000-02-22,35000.0,35200.0,33900.0,34000.0,26580.837890625,522200
2000-02-23,33500.0,33700.0,32600.0,33400.0,26111.759765625,820600
2000-02-24,34100.0,34200.0,33700.0,34000.0,26580.837890625,565700
2000-02-25,34500.0,35300.0,34300.0,35300.0,27597.15625,610400
2000-02-28,35300.0,36500.0,35100.0,36200.0,28300.767578125,696100
2000-02-29,36700.0,36700.0,36200.0,36500.0,28535.310546875,414600
2000-03-01,37000.0,38200.0,36600.0,37700.0,29473.453125,1116900
2000-03-02,37900.0,39000.0,37400.0,38000.0,29708.0,941000
2000-03-03,37800.0,38100.0,37300.0,37600.0,29395.279296875,511900
2000-03-06,38400.0,39700.0,37100.0,37200.0,29082.568359375,1425500
2000-03-07,37400.0,38100.0,36900.0,37800.0,29551.62109375,524100
2000-03-08,37300.0,37600.0,35300.0,35900.0,28066.232421875,665700
2000-03-09,35400.0,35600.0,33600.0,33900.0,26502.654296875,934400
2000-03-10,34200.0,34400.0,33400.0,33900.0,26502.654296875,947800
2000-03-13,33700.0,34200.0,31000.0,31200.0,24391.822265625,1097300
2000-03-14,31200.0,33100.0,31100.0,31900.0,24939.080078125,754000
2000-03-15,30500.0,31500.0,30400.0,30900.0,24157.291015625,1115100
2000-03-16,29900.0,30800.0,29200.0,30700.0,24000.923828125,1407400
2000-03-17,32000.0,32700.0,31300.0,31500.0,24626.36328125,984300
2000-03-20,31500.0,31500.0,31500.0,31500.0,24626.36328125,0
2000-03-21,31000.0,31000.0,29950.0,30500.0,23844.580078125,701000
2000-03-22,30200.0,30400.0,28550.0,29350.0,22945.51171875,1084300
2000-03-23,30000.0,31400.0,29850.0,31300.0,24470.005859375,957400
2000-03-24,29800.0,30700.0,29800.0,30500.0,23844.580078125,552900
2000-03-27,29900.0,30000.0,28900.0,29900.0,23375.50390625,658000
2000-03-28,29900.0,31000.0,29800.0,31000.0,24276.064453125,612800
2000-03-29,31300.0,33000.0,31300.0,32600.0,25529.01953125,717500
2000-03-30,33100.0,33100.0,32000.0,32500.0,25450.71484375,534400
2000-03-31,32000.0,32200.0,31200.0,31500.0,24667.615234375,465100
2000-04-03,32000.0,33600.0,31700.0,33300.0,26077.193359375,621800
2000-04-04,33800.0,33800.0,32300.0,32500.0,25450.71484375,534900
2000-04-05,31500.0,32400.0,30900.0,31800.0,24902.546875,535100
2000-04-06,31800.0,32000.0,30900.0,31000.0,24276.064453125,318900
2000-04-07,30500.0,31300.0,30100.0,30600.0,23962.826171875,575200
2000-04-10,31400.0,32300.0,31300.0,32000.0,25059.16796875,511300
2000-04-11,32000.0,34400.0,31900.0,33200.0,25998.876953125,1372700
2000-04-12,33000.0,33000.0,31700.0,32300.0,25294.08984375,534000
2000-04-13,31000.0,31300.0,29900.0,30000.0,23492.966796875,700300
2000-04-14,29500.0,30200.0,29100.0,29300.0,22944.796875,798900
2000-04-17,25300.0,26600.0,25300.0,25950.0,20321.416015625,1107100
2000-04-18,27550.0,28150.0,26900.0,28100.0,22005.080078125,751400
2000-04-19,29300.0,30100.0,29050.0,29450.0,23062.259765625,934300
2000-04-20,28650.0,31500.0,28400.0,29550.0,23140.57421875,795200
2000-04-21,29550.0,30800.0,29350.0,30000.0,23492.966796875,732700
2000-04-24,30500.0,31200.0,30200.0,30900.0,24197.755859375,352000
2000-04-25,31000.0,31000.0,29950.0,30500.0,23884.51953125,398300
2000-04-26,31500.0,32200.0,30600.0,31400.0,24589.302734375,780000
2000-04-27,30400.0,31000.0,30000.0,30000.0,23492.966796875,440300
2000-04-28,30400.0,31100.0,30400.0,30600.0,23962.826171875,464200
2000-05-01,31800.0,33400.0,31600.0,33400.0,26155.501953125,1032500
2000-05-02,34000.0,34200.0,33000.0,33000.0,25842.2578125,701400
2000-05-03,33000.0,33000.0,33000.0,33000.0,25842.2578125,0
2000-05-04,33000.0,33000.0,33000.0,33000.0,25842.2578125,0
2000-05-05,33000.0,33000.0,33000.0,33000.0,25842.2578125,0
2000-05-08,33500.0,33700.0,32900.0,33100.0,25920.57421875,706100
2000-05-09,33100.0,33100.0,33100.0,33100.0,25920.57421875,0
2000-05-10,31200.0,32000.0,30900.0,31600.0,24745.921875,594000
