Date,Open,High,Low,Close,Adj Close,Volume
1999-10-01,14.0,14.25,14.0,14.125,9.44330883026123,3162400
1999-10-04,14.125,14.125,14.0,14.0,9.359736442565918,533400
1999-10-05,14.0,14.125,14.0,14.125,9.44330883026123,270600
1999-10-06,14.125,14.875,14.125,14.875,9.944719314575195,205400
1999-10-07,14.875,14.875,14.0625,14.125,9.44330883026123,214200
1999-10-08,14.1875,14.1875,14.0625,14.0625,9.401517868041992,65600
1999-10-11,14.0625,14.125,14.0,14.0625,9.401517868041992,77500
1999-10-12,14.0625,14.125,14.0,14.125,9.44330883026123,49200
1999-10-13,14.125,14.375,14.0,14.0625,9.401517868041992,49900
1999-10-14,14.0,14.0625,13.25,13.625,9.109025955200195,430900
1999-10-15,13.125,13.1875,12.6875,13.0625,8.732969284057617,158200
1999-10-18,13.0,13.0,12.5,12.8125,8.565829277038574,83800
1999-10-19,12.75,13.25,12.75,13.25,8.85832405090332,58200
1999-10-20,13.375,13.5,13.125,13.125,8.774751663208008,62600
1999-10-21,13.125,13.4375,13.0,13.4375,8.983672142028809,98200
1999-10-22,13.375,13.5625,13.3125,13.5,9.025458335876465,191200
1999-10-25,13.4375,13.9375,13.4375,13.9375,9.317947387695312,153100
1999-10-26,13.8125,14.125,13.8125,14.0,9.359736442565918,65600
1999-10-27,14.0,14.1875,14.0,14.0625,9.401517868041992,100900
1999-10-28,14.1875,14.5,14.125,14.125,9.44330883026123,255300
1999-10-29,14.125,15.25,14.125,15.25,10.195428848266602,123200
1999-11-01,15.0,15.0,14.625,14.75,9.861152648925781,41800
1999-11-02,14.75,14.875,14.3125,14.75,9.861152648925781,66600
1999-11-03,14.6875,14.875,14.6875,14.75,9.861152648925781,18500
1999-11-04,14.875,15.125,14.5,14.9375,9.986502647399902,72100
1999-11-05,15.0,15.875,14.875,15.75,10.529698371887207,122900
1999-11-08,15.875,17.375,15.8125,16.625,11.114686012268066,240000
1999-11-09,16.75,16.75,16.125,16.125,10.780406951904297,42400
1999-11-10,16.0,16.125,15.8125,16.0625,10.738625526428223,59900
1999-11-11,16.0625,16.25,16.0625,16.125,10.780406951904297,20000
1999-11-12,16.25,18.5,16.25,18.0,12.03394603729248,248500
1999-11-15,18.1875,18.1875,17.5,17.6875,11.825024604797363,99200
1999-11-16,17.6875,17.6875,17.375,17.4375,11.65788459777832,95300
1999-11-17,17.6875,18.25,17.25,17.5,11.699664115905762,107900
1999-11-18,17.5,17.5,17.25,17.25,11.53253173828125,67500
1999-11-19,17.25,17.75,17.1875,17.625,11.78323745727539,31200
1999-11-22,17.5625,17.875,17.5625,17.8125,11.908592224121094,36500
1999-11-23,17.8125,19.375,17.8125,19.125,12.786067008972168,65500
1999-11-24,19.0,19.0,18.375,18.5625,12.410002708435059,53800
1999-11-26,18.5,18.5,18.375,18.4375,12.326431274414062,2600
1999-11-29,18.375,18.375,17.875,18.125,12.117515563964844,20200
1999-11-30,18.1875,18.5,18.1875,18.375,12.284651756286621,38100
1999-12-01,18.375,18.625,18.25,18.5625,12.410002708435059,43800
1999-12-02,18.5625,19.0,18.5625,19.0,12.702497482299805,33200
1999-12-03,19.125,19.375,19.0625,19.1875,12.827853202819824,62000
1999-12-06,19.1875,19.1875,18.25,18.375,12.284651756286621,38200
1999-12-07,18.5,19.0,18.4375,18.625,12.451789855957031,112500
1999-12-08,18.5,18.5,18.0,18.1875,12.159296035766602,27700
1999-12-09,18.25,18.375,18.125,18.25,12.201082229614258,15500
1999-12-10,18.125,18.125,17.625,17.625,11.78323745727539,22400
1999-12-13,17.75,18.0,17.4375,17.4375,11.65788459777832,44500
1999-12-14,17.25,17.25,17.0625,17.125,11.448959350585938,19400
1999-12-15,17.125,17.125,16.875,17.125,11.448959350585938,11100
1999-12-16,17.0625,17.25,16.8125,16.8125,11.24003791809082,90700
